timestamp,device_id,device_name,cycle,vibration,temperature,current,voltage,rpm,health,stage,label,fault_type
2026-01-08T13:00:00,GEARBOX-001,齿轮传动箱,1038,7.057,81.61,86.57,380.58,1213.8,0.4084,明显退化,fault,齿轮点蚀
2026-01-08T14:00:00,GEARBOX-001,齿轮传动箱,1044,6.267,79.09,86.23,377.34,1207.6,0.4004,明显退化,fault,齿轮点蚀
2026-01-08T15:00:00,GEARBOX-001,齿轮传动箱,1050,6.383,88.31,83.04,374.34,1198.1,0.3852,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T16:00:00,GEARBOX-001,齿轮传动箱,1056,7.524,87.36,83.95,376.11,1216.8,0.3945,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T17:00:00,GEARBOX-001,齿轮传动箱,1062,7.659,78.06,77.02,370.82,1199.1,0.4042,明显退化,fault,齿轮点蚀
2026-01-08T18:00:00,GEARBOX-001,齿轮传动箱,1068,9.087,86.22,84.03,378.23,1209.3,0.3934,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T19:00:00,GEARBOX-001,齿轮传动箱,1074,9.128,86.42,93.22,372.27,1199.6,0.3623,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T20:00:00,GEARBOX-001,齿轮传动箱,1080,7.705,86.77,90.35,374.2,1194.6,0.3731,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T21:00:00,GEARBOX-001,齿轮传动箱,1086,6.904,87.03,88.3,373.22,1202.6,0.3641,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T22:00:00,GEARBOX-001,齿轮传动箱,1092,6.998,85.38,87.86,379.62,1196.1,0.3488,严重退化,fault,齿轮点蚀+润滑不足
2026-01-08T23:00:00,GEARBOX-001,齿轮传动箱,1098,7.753,86.04,88.01,377.39,1203.0,0.351,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T00:00:00,GEARBOX-001,齿轮传动箱,1104,10.025,85.95,95.74,375.74,1189.3,0.3325,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T01:00:00,GEARBOX-001,齿轮传动箱,1110,11.096,85.18,93.99,372.25,1202.0,0.3429,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T02:00:00,GEARBOX-001,齿轮传动箱,1116,10.155,85.37,98.05,380.76,1195.4,0.3302,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T03:00:00,GEARBOX-001,齿轮传动箱,1122,9.223,84.86,96.83,375.78,1208.6,0.3295,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T04:00:00,GEARBOX-001,齿轮传动箱,1128,7.85,85.21,97.51,376.85,1199.9,0.3299,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T05:00:00,GEARBOX-001,齿轮传动箱,1134,8.082,86.07,96.48,370.52,1192.0,0.3097,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T06:00:00,GEARBOX-001,齿轮传动箱,1140,8.533,86.04,91.6,374.32,1190.3,0.3204,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T07:00:00,GEARBOX-001,齿轮传动箱,1146,10.243,88.32,98.32,377.36,1204.7,0.3098,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T08:00:00,GEARBOX-001,齿轮传动箱,1152,10.253,88.64,85.47,379.81,1197.0,0.3053,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T09:00:00,GEARBOX-001,齿轮传动箱,1158,11.287,92.3,90.43,384.72,1195.9,0.2781,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T10:00:00,GEARBOX-001,齿轮传动箱,1164,9.053,91.22,86.51,371.11,1201.6,0.2988,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T11:00:00,GEARBOX-001,齿轮传动箱,1170,7.211,92.22,81.8,371.68,1194.3,0.2933,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T12:00:00,GEARBOX-001,齿轮传动箱,1176,7.22,94.76,87.01,379.97,1191.7,0.2572,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T13:00:00,GEARBOX-001,齿轮传动箱,1182,7.431,92.59,86.88,378.0,1201.5,0.2772,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T14:00:00,GEARBOX-001,齿轮传动箱,1188,8.996,94.11,83.69,374.84,1191.2,0.2785,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T15:00:00,GEARBOX-001,齿轮传动箱,1194,10.153,93.18,85.02,381.91,1187.8,0.2541,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T16:00:00,GEARBOX-001,齿轮传动箱,1200,11.257,93.56,82.17,375.81,1185.2,0.2533,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T17:00:00,GEARBOX-001,齿轮传动箱,1206,10.378,94.12,82.95,363.95,1184.8,0.2464,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T18:00:00,GEARBOX-001,齿轮传动箱,1212,9.523,93.36,89.08,379.75,1192.0,0.2336,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T19:00:00,GEARBOX-001,齿轮传动箱,1218,7.661,92.73,81.18,375.5,1189.0,0.2387,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T20:00:00,GEARBOX-001,齿轮传动箱,1224,6.647,91.72,74.53,377.33,1194.7,0.2404,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T21:00:00,GEARBOX-001,齿轮传动箱,1230,8.327,92.19,73.32,376.59,1201.5,0.2198,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T22:00:00,GEARBOX-001,齿轮传动箱,1236,10.053,91.05,74.2,368.51,1197.7,0.2205,严重退化,fault,齿轮点蚀+润滑不足
2026-01-09T23:00:00,GEARBOX-001,齿轮传动箱,1242,11.171,91.13,77.03,374.49,1195.2,0.2101,严重退化,fault,齿轮点蚀+润滑不足
2026-01-10T00:00:00,GEARBOX-001,齿轮传动箱,1248,10.723,90.02,79.02,373.13,1188.2,0.2124,严重退化,fault,齿轮点蚀+润滑不足
2026-01-10T01:00:00,GEARBOX-001,齿轮传动箱,1254,9.278,90.93,80.94,374.62,1198.7,0.2126,严重退化,fault,齿轮点蚀+润滑不足
2026-01-10T02:00:00,GEARBOX-001,齿轮传动箱,1260,8.91,90.48,83.58,376.75,1190.5,0.1975,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T03:00:00,GEARBOX-001,齿轮传动箱,1266,7.116,91.62,80.79,369.5,1187.0,0.1778,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T04:00:00,GEARBOX-001,齿轮传动箱,1272,9.48,93.7,85.62,372.83,1184.2,0.1611,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T05:00:00,GEARBOX-001,齿轮传动箱,1278,11.77,94.76,86.68,371.23,1190.4,0.1681,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T06:00:00,GEARBOX-001,齿轮传动箱,1284,12.418,94.5,86.67,376.97,1184.7,0.1645,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T07:00:00,GEARBOX-001,齿轮传动箱,1290,12.569,93.62,91.94,375.45,1194.6,0.1737,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T08:00:00,GEARBOX-001,齿轮传动箱,1296,11.775,97.07,89.44,375.42,1192.5,0.1405,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T09:00:00,GEARBOX-001,齿轮传动箱,1302,9.919,97.35,86.58,369.36,1196.4,0.1493,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T10:00:00,GEARBOX-001,齿轮传动箱,1308,9.677,98.7,92.88,376.38,1182.9,0.1315,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T11:00:00,GEARBOX-001,齿轮传动箱,1314,8.41,99.95,82.86,374.68,1186.5,0.1287,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T12:00:00,GEARBOX-001,齿轮传动箱,1320,12.263,99.76,88.95,366.84,1172.5,0.128,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T13:00:00,GEARBOX-001,齿轮传动箱,1326,13.848,101.5,86.64,370.92,1188.7,0.1134,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T14:00:00,GEARBOX-001,齿轮传动箱,1332,13.192,101.2,84.56,377.02,1190.1,0.1119,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T15:00:00,GEARBOX-001,齿轮传动箱,1338,12.331,101.89,82.48,381.09,1184.5,0.1053,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T16:00:00,GEARBOX-001,齿轮传动箱,1344,9.604,100.58,74.45,369.15,1185.3,0.0995,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T17:00:00,GEARBOX-001,齿轮传动箱,1350,8.254,98.97,80.36,373.04,1186.1,0.1088,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T18:00:00,GEARBOX-001,齿轮传动箱,1356,9.011,100.47,78.73,377.19,1182.2,0.0932,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T19:00:00,GEARBOX-001,齿轮传动箱,1362,9.981,99.43,76.87,371.05,1178.8,0.0949,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T20:00:00,GEARBOX-001,齿轮传动箱,1368,11.804,98.49,78.38,372.04,1171.3,0.0816,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T21:00:00,GEARBOX-001,齿轮传动箱,1374,13.82,98.75,77.7,377.78,1174.7,0.0732,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T22:00:00,GEARBOX-001,齿轮传动箱,1380,12.294,98.34,77.01,377.18,1176.3,0.0628,临故障,fault,齿轮点蚀+润滑不足
2026-01-10T23:00:00,GEARBOX-001,齿轮传动箱,1386,10.766,98.25,74.68,375.95,1184.2,0.0561,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T00:00:00,GEARBOX-001,齿轮传动箱,1392,10.138,98.62,77.26,370.24,1184.4,0.045,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T01:00:00,GEARBOX-001,齿轮传动箱,1398,9.766,98.72,82.71,375.0,1189.4,0.0415,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T02:00:00,GEARBOX-001,齿轮传动箱,1404,12.048,100.02,84.02,374.44,1183.7,0.0303,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T03:00:00,GEARBOX-001,齿轮传动箱,1410,11.328,98.4,77.82,368.58,1189.3,0.0334,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T04:00:00,GEARBOX-001,齿轮传动箱,1416,13.695,98.55,76.82,370.56,1170.1,0.0259,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T05:00:00,GEARBOX-001,齿轮传动箱,1422,14.204,100.49,79.04,374.47,1174.2,0.026,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T06:00:00,GEARBOX-001,齿轮传动箱,1428,11.505,101.07,76.68,375.45,1179.9,0.0106,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T07:00:00,GEARBOX-001,齿轮传动箱,1434,11.164,102.22,81.09,369.14,1170.9,0.0034,临故障,fault,齿轮点蚀+润滑不足
2026-01-11T08:00:00,GEARBOX-001,齿轮传动箱,1440,10.332,103.11,75.04,374.69,1169.4,0.0,临故障,fault,齿轮点蚀+润滑不足
